Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
8.93334E+17,03/08/2017,4:53:31 AM,Eastern Standard Time,amazon,@sarabarlow_ Sometimes all you need is a smile (and a dog)! pic.twitter.com/70K8ppofmf,5,1,4,
8.93275E+17,03/08/2017,12:59:26 AM,Eastern Standard Time,amazon,"@weisesarah Make sure all arms and legs remain inside the vehicle, and watch out for those pesky temporal paradoxes! <Emoji: Hourglass><Emoji: Clock face three oclock><Emoji: Alarm clock>",0,0,1,
8.93244E+17,03/08/2017,10:54:00 PM,Eastern Standard Time,amazon,@dinsfire64 We go bananas over our banistas! Their bananagers are always bragging about the fruits of their efforts! <Emoji: Winking face> <Emoji: Banana>,0,0,1,
8.93224E+17,03/08/2017,9:34:26 PM,Eastern Standard Time,amazon,@Garner_Kropp You must strike us as the adventurous type! <Emoji: Mount fuji>,0,0,0,
8.93173E+17,03/08/2017,6:15:01 PM,Eastern Standard Time,amazon,"With a few quick rolls it instantly removes fingerprints, smudges, and smears from touch screens:  http://amzn.to/2wno30C  pic.twitter.com/Ie4RTxUVoo",14,41,161,
8.93155E+17,03/08/2017,5:00:12 PM,Eastern Standard Time,amazon,Leaping lab rats! @TwitchPrime members can get @DoubleFine's Day of the Tentacle Remastered starting today for free!  http://amzn.to/2uZaHIs  pic.twitter.com/qaQsDRKx0P,3,11,30,
8.93143E+17,03/08/2017,4:15:07 PM,Eastern Standard Time,amazon,This product lets your pet call you on your cell phone  http://amzn.to/2vuEs6W  pic.twitter.com/mOXuLweGYz,41,122,362,
8.9298E+17,02/08/2017,5:28:23 AM,Eastern Standard Time,amazon,@whitneystreed Just remember to use caution when going to the bathroom. Never forget Donald Gennaro!,1,0,0,
8.92979E+17,02/08/2017,5:24:28 AM,Eastern Standard Time,amazon,@berrymorin Phew! We've all been there - that horrible moment when you realize there's just one diaper left! <Emoji: Smiling face with open mouth and cold sweat>,0,1,3,
8.92957E+17,02/08/2017,3:56:45 AM,Eastern Standard Time,amazon,@geekulele We'll bring the popcorn! <Emoji: Popcorn><Emoji: Television>,1,0,1,
8.92943E+17,02/08/2017,2:59:00 AM,Eastern Standard Time,amazon,@Marissaperezzz We'd be lion if we didn't admit this was paw-dorable! <Emoji: Lion face><Emoji: Dog> Reminds us of one of our own pups!  http://amzn.to/2u5REyB ,0,1,3,
8.92917E+17,02/08/2017,1:17:25 AM,Eastern Standard Time,amazon,@RegisGallet We're definitely furiends furever now!!! <Emoji: Grinning face with smiling eyes> <Emoji: Heavy red heart>,0,0,1,
8.92917E+17,02/08/2017,1:17:00 AM,Eastern Standard Time,amazon,"@SkylarTyme Woot! Fighting for justice, one waffle at a time! <Emoji: Pancakes><Emoji: Pancakes><Emoji: Pancakes>",0,0,1,
8.92914E+17,02/08/2017,1:03:00 AM,Eastern Standard Time,amazon,"@MikeKassep On this day, Godzilla could be seen on the Horizon, just beneath the Cloud(s)!",1,0,1,
8.92913E+17,02/08/2017,1:01:27 AM,Eastern Standard Time,amazon,@RegisGallet Fred understands the importance of repurr-posing!,1,1,1,
8.92903E+17,02/08/2017,12:22:00 AM,Eastern Standard Time,amazon,@RUKKY_MAN Sounds like someone knows how to party! <Emoji: Smiling face with sunglasses><Emoji: Party popper>,0,0,1,
8.92898E+17,02/08/2017,12:00:04 AM,Eastern Standard Time,amazon,"""Argh Matie, this here be the cutest bottle opener me crew have come across in our plundering."" #AmazonReview  http://amzn.to/2wnfAu5  pic.twitter.com/DGpdXIe0Jo",12,18,63,#AmazonReview
8.9289E+17,02/08/2017,11:27:31 PM,Eastern Standard Time,amazon,@PaulWeeda World's youngest astronaut right here! <Emoji: First quarter moon with face> <Emoji: Glowing star><Emoji: Rocket><Emoji: Comet>,0,0,1,
8.9286E+17,02/08/2017,9:30:01 PM,Eastern Standard Time,amazon,We're teaming up with @lawbreakers to bring you the @TwitchPrime Bleed Purple pack! Let @therealcliffyb explain:  http://amzn.to/2vjkETy  pic.twitter.com/aIc0qYMC77,9,41,109,
8.92846E+17,02/08/2017,8:32:30 PM,Eastern Standard Time,amazon,@christinaemayr Alexa certainly can order pizza for you! <Emoji: Smiling face with sunglasses> You'll just need to enable the Pizza Hut or Domino's Pizza skill. <Emoji: Slice of pizza>,0,0,1,
8.92831E+17,02/08/2017,7:35:01 PM,Eastern Standard Time,amazon,This seems like an ideal way to beat the heat wave!  http://amzn.to/2wmuzoj  pic.twitter.com/PyYK3PBpEf,12,13,66,
8.928E+17,02/08/2017,5:30:01 PM,Eastern Standard Time,amazon,Twitch Prime members can get 14-day Champion Status and 5 scavenger crates in @ForHonorGame starting next week!  http://amzn.to/2viRWlu  pic.twitter.com/NjqLLSh67R,11,14,36,
8.92782E+17,02/08/2017,4:21:31 PM,Eastern Standard Time,amazon,@SadSlouchySloth We caught you red-handed!! <Emoji: Winking face>  We're also flamin hot for Cheetos! <Emoji: Fire><Emoji: Fire><Emoji: Fire> pic.twitter.com/13SrLl3WBh,0,1,4,
8.92762E+17,02/08/2017,2:59:00 PM,Eastern Standard Time,amazon,"Aww, thanks! We love you too! <Emoji: Heavy red heart>",0,0,0,
8.92747E+17,02/08/2017,2:00:07 PM,Eastern Standard Time,amazon,A cup of coffee is the perfect way to get your day moo-ving  http://amzn.to/2vmPE5k  pic.twitter.com/x0Bsi6xiqI,21,24,111,
8.92613E+17,01/08/2017,5:09:00 AM,Eastern Standard Time,amazon,@bearald310 <Emoji: Heavy red heart> We want you to want us. We need you to need us. We'd love you to love us. <Emoji: Multiple musical notes>,0,0,1,
8.92607E+17,01/08/2017,4:44:00 AM,Eastern Standard Time,amazon,@s_campbell7817 It's like they end up on a remote island or something! <Emoji: Desert island> <Emoji: Grinning face with smiling eyes>,0,0,0,
8.92606E+17,01/08/2017,4:39:47 AM,Eastern Standard Time,amazon,"@ddriver21 We love you too! <Emoji: Two hearts> Thanks for your feedback, you made our day! Good customer service is easier when you have amazing customers. <Emoji: Thumbs up sign>",0,0,1,
8.92544E+17,01/08/2017,12:34:30 AM,Eastern Standard Time,amazon,@afrikansavage Did someone say books!? We approve! <Emoji: Winking face> pic.twitter.com/KTQ9SL0hmy,1,0,0,
8.92544E+17,01/08/2017,12:33:28 AM,Eastern Standard Time,amazon,@pxkelley Sugar high or balanced meal? <Emoji: Grinning face with smiling eyes> Either way it looks delicious!,0,0,1,
8.92544E+17,01/08/2017,12:33:01 AM,Eastern Standard Time,amazon,"@AmandaTennant Just remember, by finding out now you've let the wine age nicely. Now you can wine and Prime or order wine on Prime!",0,1,2,
8.92505E+17,01/08/2017,9:59:25 PM,Eastern Standard Time,amazon,@Greg_Vanderhoof We're so glad he likes it! Enjoy! <Emoji: Smiling face with smiling eyes>,0,0,0,
8.92505E+17,01/08/2017,9:59:25 PM,Eastern Standard Time,amazon,@AllieTierney Thanks for the shout out! We'll keep the <Emoji: Videocassette> rollin' if you get the <Emoji: Popcorn> poppin'! <Emoji: Smiling face with smiling eyes>,0,0,1,
8.925E+17,01/08/2017,9:41:00 PM,Eastern Standard Time,amazon,@VictoriaCSPayne Exciting stuff! Best of luck during the event tonight! We'd love to see some of the creations.,0,0,0,
8.925E+17,01/08/2017,9:38:30 PM,Eastern Standard Time,amazon,@MochaSprinkle One thing cats and Amazon customers have in common: they're both very sophistiCAT-ed <Emoji: Cat face>,0,0,1,
8.92487E+17,01/08/2017,8:49:01 PM,Eastern Standard Time,amazon,@kathyd0708 Flashback to the days when we had to carry one of these around:  http://amzn.to/2u1Hwao  pic.twitter.com/X4S4TdByDG,0,0,1,
8.92483E+17,01/08/2017,8:32:31 PM,Eastern Standard Time,amazon,@rockinxrobby We love our customers! <Emoji: Heavy red heart><Emoji: Grinning face with smiling eyes>,0,0,0,
8.92478E+17,01/08/2017,8:13:28 PM,Eastern Standard Time,amazon,@realsamshady_ How exciting! Now the real challenge is deciding what to do with all your free time. <Emoji: Thinking face>,0,0,2,
8.92477E+17,01/08/2017,8:09:32 PM,Eastern Standard Time,amazon,@slippery1972 What could be inside the box?Will it think outside?Mysteries on the inside.,1,0,0,
8.92445E+17,01/08/2017,6:00:02 PM,Eastern Standard Time,amazon,Project a rainbow road in your room with this night light:  http://amzn.to/2vmsKeF  pic.twitter.com/AG0Wsq61uN,9,46,110,
8.92415E+17,01/08/2017,4:00:51 PM,Eastern Standard Time,amazon,@AaronKimberlin Have you tried naming the dog Alexa to see if it will respond to these commands? <Emoji: Dog face>,0,0,1,
8.92396E+17,01/08/2017,2:46:53 PM,Eastern Standard Time,amazon,@CathyBenge1 It's good that you saved it for a rainy day! <Emoji: Thunder cloud and rain>,0,0,0,
8.92381E+17,01/08/2017,1:46:23 PM,Eastern Standard Time,amazon,"Cat owners, you need to check this out  http://amzn.to/2vmPsmB  pic.twitter.com/7RXYkbmNSR",28,57,291,
8.92226E+17,31/07/2017,3:29:55 AM,Eastern Standard Time,amazon,@Darcevader5915 It's a purr-fect fit. Somepawdy is very lucky to have such a cute playhouse!,0,1,2,
8.92205E+17,31/07/2017,2:05:58 AM,Eastern Standard Time,amazon,@Darcevader5915 <Emoji: Musical note> You just got a letter. You just got a letter. You just got a letter. We wonder who it's from. <Emoji: Musical note>,2,3,3,
8.92193E+17,31/07/2017,1:20:31 AM,Eastern Standard Time,amazon,@itsandinotandy Adulting Step 1: Spray bugsAdulting Step 2: Ice cream for dinnerAdulting Step 3: Share info here:  http://amzn.to/2vh1Vr8 ,1,0,1,
8.92166E+17,31/07/2017,11:33:28 PM,Eastern Standard Time,amazon,@cujarrett Looks like she's already a professional! <Emoji: Grinning face with smiling eyes>,0,0,0,
8.92164E+17,31/07/2017,11:25:03 PM,Eastern Standard Time,amazon,"This mat is just ""too cute"" to step on #AmazonReview  http://amzn.to/foxmat  pic.twitter.com/DdgXqUOoin",11,19,119,#AmazonReview
8.92154E+17,31/07/2017,10:45:31 PM,Eastern Standard Time,amazon,@keith88freeman We always try to have the jeep-est prices! <Emoji: Winking face>,0,0,1,
8.92128E+17,31/07/2017,9:01:41 PM,Eastern Standard Time,amazon,"Cauliflower rice is a healthy, hearty grain-free dish that's super easy to make in a food processor:  http://amzn.to/2tXxCGD  pic.twitter.com/IU26UqCQpR",11,71,236,
8.92125E+17,31/07/2017,8:48:35 PM,Eastern Standard Time,amazon,@itsandinotandy New level of adulting. Try thinking happy thoughts and head out to the 2nd<Emoji: Medium star>star to the right and straight on 'til morning <Emoji: Winking face>,1,2,2,
8.92096E+17,31/07/2017,6:54:29 PM,Eastern Standard Time,amazon,@LookSlowGoFast Beep beep! Imagination coming through! <Emoji: Automobile>,0,1,1,
8.92022E+17,31/07/2017,2:00:01 PM,Eastern Standard Time,amazon,".@KimberlyRMiller talks with us about food, fat, and her new memoir ‘Beautiful Bodies.’ Read our interview here:  http://amzn.to/2vc4xHQ  pic.twitter.com/Ms8VsAnJDh",3,11,30,
8.91893E+17,30/07/2017,5:28:29 AM,Eastern Standard Time,amazon,@Theheathermeyer We think that YOU'RE the best! <Emoji: Purple heart> Around! Nothing's gonna ever keep you down! <Emoji: Multiple musical notes><Emoji: Musical note>,0,2,1,
8.91889E+17,30/07/2017,5:10:25 AM,Eastern Standard Time,amazon,@Greg_Vanderhoof We cat believe these puns. <Emoji: Smiling cat face with open mouth> Please provide your info right meow with your shirt size:  http://amzn.to/2vdqzJu ,1,0,2,
8.91882E+17,30/07/2017,4:45:31 AM,Eastern Standard Time,amazon,@nbohannon1 We've got your back(pack)! <Emoji: Books>+ <Emoji: Package> = <Emoji: Thumbs up sign>,0,0,1,
8.91858E+17,30/07/2017,3:09:33 AM,Eastern Standard Time,amazon,@TheNickmaster21 Why was the math book sad?..... Because it had too many problems. <Emoji: Books><Emoji: School><Emoji: Rolling on the floor laughing>,0,2,3,
8.91858E+17,30/07/2017,3:09:00 AM,Eastern Standard Time,amazon,@Greg_Vanderhoof The art of a good pun is all about having the right cattitude! <Emoji: Cat face>,1,0,0,
8.91831E+17,30/07/2017,1:21:26 AM,Eastern Standard Time,amazon,@Greg_Vanderhoof It sounds like we are paw-lways on your mind! <Emoji: Grinning cat face with smiling eyes>,1,2,1,
8.91782E+17,30/07/2017,10:08:05 PM,Eastern Standard Time,amazon,"@babybyrd04 ""A bicycle pizza cutter is a terrible idea."" - said no person ever.",1,0,1,
8.9177E+17,30/07/2017,9:19:27 PM,Eastern Standard Time,amazon,@CynthiaSchwind Book lovers unite....right after the next chapter! <Emoji: Books><Emoji: Grinning face with smiling eyes>,0,0,0,
8.91748E+17,30/07/2017,7:52:14 PM,Eastern Standard Time,amazon,Build a fort in just 30 seconds #AmazonLaunchpad  http://amzn.to/2vepgdS  pic.twitter.com/jX1jro57Js,14,31,148,#AmazonLaunchpad
8.9139E+17,29/07/2017,8:10:01 PM,Eastern Standard Time,amazon,This coffee table swivels:  http://amzn.to/2w7smgi  pic.twitter.com/0Zw3PMkK8f,13,40,200,
8.91379E+17,29/07/2017,7:23:24 PM,Eastern Standard Time,amazon,@AndrewSeager4 That's paw-some! Tell Kevin we say you're welcome! <Emoji: Cat face>,1,0,1,
8.91362E+17,29/07/2017,6:18:54 PM,Eastern Standard Time,amazon,@mbsthinks <Emoji: Grinning face with smiling eyes> Thanks! It's because we have the best customers.,1,0,1,
8.91361E+17,29/07/2017,6:11:28 PM,Eastern Standard Time,amazon,@Jovan367 This truly is a brewtiful sight! <Emoji: Smiling face with heart-shaped eyes> Coffee with Prime Shipping is one of our favorite perks! <Emoji: Winking face><Emoji: Hot beverage>,2,1,1,
8.91323E+17,29/07/2017,3:43:01 PM,Eastern Standard Time,amazon,"Hey Chicago! Smart Life Roadshow heads to #AmazonBooks at @SouthportCor Sun, July 30, 1-7pm! Save on featured smart home products in store. pic.twitter.com/lqhB7lduvb",5,13,42,#AmazonBooks
8.91321E+17,29/07/2017,3:35:28 PM,Eastern Standard Time,amazon,We prefer the term 'lifestyle'! <Emoji: Smiling face with open mouth>,0,0,1,
8.91297E+17,29/07/2017,2:00:01 PM,Eastern Standard Time,amazon,"Amazon has set up shop at Christiana Mall! Visit the Amazon Pop-Up today, get expert help, and save on devices  http://www.amazon.com/stores  pic.twitter.com/a67YUhAxcH",4,15,56,
8.91166E+17,28/07/2017,5:17:27 AM,Eastern Standard Time,amazon,@hopegoldberg4 Music and a good book? Sounds like the perfect way to spend a Friday night!<Emoji: Open book><Emoji: Musical note>,0,0,0,
8.91071E+17,28/07/2017,11:02:20 PM,Eastern Standard Time,amazon,Getting whooped by the Seahawks doesn't mean you can't tackle online selling. Become an entrepreneur on Amazon:  http://amzn.to/stories  pic.twitter.com/evse1c8QPM,8,23,67,
8.91025E+17,28/07/2017,8:00:02 PM,Eastern Standard Time,amazon,This water bottle folds down to just 1¼ inches to easily fit in your pocket:  http://amzn.to/2w79i1K  pic.twitter.com/BvrQUU3K8X,16,67,246,
8.9102E+17,28/07/2017,7:38:55 PM,Eastern Standard Time,amazon,@DiGiornoPizza We're going to cause a rift in the space-time continuum!,1,14,27,
8.90982E+17,28/07/2017,5:05:29 PM,Eastern Standard Time,amazon,@marclivolsi Definitely looks like a better mode of transportation than a tauntaun! Smells better too! <Emoji: Winking face> <Emoji: Grinning face with smiling eyes> <Emoji: Rocket>,0,0,0,
8.90981E+17,28/07/2017,5:05:00 PM,Eastern Standard Time,amazon,"@ChopstixBear Don't forget to stock up on snacks, take plenty of breaks, and stay hydrated! Safety first! <Emoji: Robot face>",1,0,1,
8.90981E+17,28/07/2017,5:03:33 PM,Eastern Standard Time,amazon,@MeaganGuardado *insert party dance here*,0,0,1,
8.90981E+17,28/07/2017,5:03:02 PM,Eastern Standard Time,amazon,@ButterBALLIN5 <Emoji: Blue heart><Emoji: Smiling face with open mouth><Emoji: Revolving hearts><Emoji: Smiling face with smiling eyes><Emoji: Blue heart>,0,1,0,
8.9098E+17,28/07/2017,5:00:08 PM,Eastern Standard Time,amazon,What's in your @PlayOverwatch Golden Loot Box <Emoji: Wrapped present>? Only a few weeks left to claim yours with @TwitchPrime!  http://amzn.to/2v1Qfcb  pic.twitter.com/O43hM5UB36,4,14,40,
8.90935E+17,28/07/2017,2:00:20 PM,Eastern Standard Time,amazon,"This is the ""coolest"" fort!  http://amzn.to/2w3UWz8  pic.twitter.com/lUAaymNIKj",14,43,159,
8.90779E+17,27/07/2017,3:42:28 AM,Eastern Standard Time,amazon,@misskoto Don't forget about @echofoxgg! <Emoji: Grinning face with smiling eyes> We hope you and @RickFox  are enjoying your night.,2,0,1,
8.9076E+17,27/07/2017,2:24:00 AM,Eastern Standard Time,amazon,@AnneCutler That's awesome! I'm sure Arty would approve! <Emoji: Rocket>,0,1,3,
8.90735E+17,27/07/2017,12:43:49 AM,Eastern Standard Time,amazon,@RyanCohenour We're in awe! Keep letting that enthusiasm shine! <Emoji: Fireworks><Emoji: Shooting star>,0,0,0,
8.90709E+17,27/07/2017,11:01:54 PM,Eastern Standard Time,amazon,A former NFL defensive end builds a future for his girls. Become an entrepreneur on Amazon today:  http://amzn.to/stories  pic.twitter.com/rU7TEnRxsN,3,19,71,
8.90678E+17,27/07/2017,9:00:18 PM,Eastern Standard Time,amazon,Tenno! Our @PlayWarframe content availability is extended through Aug 24th as we prepare for the Plains of Eidolon!  http://amzn.to/2uGCPzW  pic.twitter.com/85jf2DMj1n,2,16,28,
8.90653E+17,27/07/2017,7:21:00 PM,Eastern Standard Time,amazon,@abbiesnape Our focus has always been to get things to you in a flash! <Emoji: Camera with flash>,0,1,2,
8.90653E+17,27/07/2017,7:20:00 PM,Eastern Standard Time,amazon,@lkenders We just want to make sure your meow-iage is purr-fect! <Emoji: Ring> <Emoji: Cat>,0,1,2,
8.90648E+17,27/07/2017,7:00:11 PM,Eastern Standard Time,amazon,This is the funniest party game you've never played:  http://amzn.to/2w4gStZ  pic.twitter.com/VLeM9dwQ49,14,77,195,
8.90572E+17,27/07/2017,2:00:03 PM,Eastern Standard Time,amazon,Best. Invention. Ever.  http://amzn.to/2v9D5KB  pic.twitter.com/d1Vc1NrNf1,43,110,348,
8.90451E+17,26/07/2017,5:55:25 AM,Eastern Standard Time,amazon,@captainstefanie Wow! This makes us feel awesome.<Emoji: Smiling face with smiling eyes> Thank you for sharing the love!!! <Emoji: Heavy red heart>,2,0,1,
8.90448E+17,26/07/2017,5:44:52 AM,Eastern Standard Time,amazon,@internetxe We're thrilled by your recognition! Thanks for sharing your positive feedback <Emoji: Grinning face with smiling eyes><Emoji: Package>,2,0,1,
8.90406E+17,26/07/2017,2:56:34 AM,Eastern Standard Time,amazon,@ToliverZilla We're not at liberty to discuss the advanced technology we may or may not use for deliveries. <Emoji: Winking face>,1,0,0,
8.90404E+17,26/07/2017,2:49:56 AM,Eastern Standard Time,amazon,@KateLangleyMPLS Perhaps it's our shared love of travel that has our box so comfortable with you! <Emoji: Grinning face with smiling eyes>,1,1,1,
8.90363E+17,26/07/2017,12:09:26 AM,Eastern Standard Time,amazon,PAWS: Just when you thought it was safe to take a nap <Emoji: Shark>  http://amzn.to/2v9lvXp  pic.twitter.com/MfcMjkiFJt,17,23,174,
